imdb_title_id	weighted_average_vote	total_votes
tt0092117	7.2	5576
tt0092118	5.3	547
tt0092121	5.6	513
tt0092122	4.7	401
tt0092128	7.3	201
tt0092130	5.9	638
tt0092133	5.1	2990
tt0092141	6.7	244
tt0092144	6.1	1135
tt0092147	5.9	4777
tt0092149	7.5	4691
tt0092153	6.8	148
tt0092156	5.3	366
tt0092157	5.1	434
tt0092160	6.5	421
tt0092167	6.7	156
tt0092170	6.3	265
tt0092172	5.1	760
tt0092173	5.9	852
tt0092180	4.1	155
tt0092186	6	107
tt0092193	5.7	176
tt0092195	4.7	277
tt0092199	6.2	206
tt0092204	5.8	220
tt0092205	6.6	411
tt0092206	6.2	1933
tt0092210	6.1	725
tt0092211	6.1	807
tt0092214	6	11663
tt0092216	5.6	436
tt0092218	7.2	467
tt0092219	6.8	272
tt0092220	5.2	524
tt0092222	6.3	267
tt0092224	4.1	214
tt0092225	5.8	3033
tt0092226	5.7	5243
tt0092227	7.2	759
tt0092231	7.2	136
tt0092237	4.2	100
tt0092238	6.4	715
tt0092240	6	14351
tt0092244	6.6	146
tt0092246	6.4	295
tt0092247	6.8	161
tt0092252	5.7	103
tt0092254	6.3	205
tt0092260	6	165
tt0092263	7.5	20093
tt0092264	6.3	1014
tt0092267	5.9	120
tt0092268	5.9	588
tt0092272	6.2	12088
tt0092273	6.4	893
tt0092274	6.6	122
tt0092276	4.7	324
tt0092279	6.3	232
tt0092285	2.7	298
tt0092288	5.1	1223
tt0092296	2.3	183
tt0092297	2.5	3018
tt0092298	5.3	1386
tt0092306	7.3	359
tt0092426	6.2	144
tt0092493	5.6	52541
tt0092494	6.7	30793
tt0092501	7.1	8950
tt0092507	7.1	294
tt0092513	6.9	36946
tt0092516	5	2157
tt0092520	3.2	189
tt0092521	6.1	313
tt0092530	3.7	908
tt0092532	2.9	3331
tt0092534	4.6	8665
tt0092537	4.3	1051
tt0092545	6	1241
tt0092546	6.2	9815
tt0092548	4.9	7878
tt0092549	5.8	4601
tt0092550	7.6	3391
tt0092552	5.7	145
tt0092557	7.6	151
tt0092558	7.6	3270
tt0092559	4.3	1686
tt0092563	7.3	78672
tt0092568	6.8	105
tt0092569	6.4	625
tt0092572	7.2	111
tt0092575	2.9	274
tt0092576	6.7	6614
tt0092577	5.3	113
tt0092579	6.4	209
tt0092580	5.8	2537
tt0092582	2.6	108
tt0092584	6.2	205
tt0092585	5.2	2861
tt0092587	4.7	462
tt0092588	6.4	404
tt0092593	8	30449
tt0092596	5.3	129
tt0092603	7.8	17685
tt0092605	6.3	13531
tt0092608	5.9	2685
tt0092609	5.4	468
tt0092610	6.6	43289
tt0092615	5	3386
tt0092618	7.2	18337
tt0092619	4.9	116
tt0092625	4.4	435
tt0092626	6.1	607
tt0092627	6.4	4645
tt0092632	6.1	6085
tt0092634	5	196
tt0092636	6.5	359
tt0092637	7	5290
tt0092638	6.3	2701
tt0092639	6.9	187
tt0092641	6.5	4591
tt0092644	6.5	104997
tt0092646	4.8	1083
tt0092648	4.9	370
tt0092651	7.3	1838
tt0092652	4.8	737
tt0092654	6.5	11399
tt0092655	5.8	730
tt0092656	5.9	1780
tt0092662	5.9	169
tt0092666	6	20427
tt0092668	5.8	100
tt0092669	5.3	3920
tt0092670	4.6	355
tt0092671	4.5	879
tt0092672	5	303
tt0092673	3.5	559
tt0092675	6.8	74908
tt0092676	4.6	897
tt0092677	4.8	651
tt0092678	7.2	262
tt0092684	5.3	922
tt0092687	7	273
tt0092688	6.7	201
tt0092690	6	5388
tt0092691	6	416
tt0092693	7.4	1210
tt0092694	7	303
tt0092695	7.3	23273
tt0092699	7.2	26257
tt0092709	6.4	912
tt0092710	5.2	4016
tt0092713	7.3	1040
tt0092716	7.7	471
tt0092717	4.8	487
tt0092718	6.8	32017
tt0092719	6.4	327
tt0092720	5	950
tt0092721	6	203
tt0092722	4.9	141
tt0092723	5.7	1090
tt0092725	3.9	130
tt0092729	6.8	386
tt0092732	5.8	3023
tt0092733	4.8	164
tt0092744	4.8	3034
tt0092745	7.8	2789
tt0092746	5.6	8714
tt0092750	4.6	462
tt0092751	6.2	1568
tt0092752	7.2	5022
tt0092754	6.8	105
tt0092755	6.9	105
tt0092757	6.7	116
tt0092765	4.5	553
tt0092767	4.6	674
tt0092769	4.4	155
tt0092770	6.2	592
tt0092772	7.3	671
tt0092776	5.6	502
tt0092781	6	230
tt0092783	6.4	4381
tt0092784	7	313
tt0092787	4.6	112
tt0092789	5.8	119
tt0092794	6.9	1049
tt0092795	3.9	1944
tt0092796	6.1	21923
tt0092797	6.4	901
tt0092798	5.4	2940
tt0092800	6.8	1060
tt0092802	5.7	991
tt0092804	7.4	12218
tt0092806	5.9	197
tt0092809	5.2	2682
tt0092812	4.6	830
tt0092815	5.9	258
tt0092818	6.3	224
tt0092822	4.7	261
tt0092829	7.2	214
tt0092830	6.1	930
tt0092831	4.2	537
tt0092833	6.8	325
tt0092834	5.8	2468
tt0092840	5.3	136
tt0092841	5	312
tt0092842	6.3	3519
tt0092843	7.3	6967
tt0092844	5.4	421
tt0092847	4.8	302
tt0092848	5.3	2569
tt0092850	4.8	1647
tt0092854	5	780
tt0092855	7	346
tt0092857	5.5	8646
tt0092858	5.6	187
tt0092859	5.1	663
tt0092860	5.2	2242
tt0092863	4.5	715
tt0092865	5.6	763
tt0092870	4	376
tt0092872	6	413
tt0092873	4.3	217
tt0092879	7.9	2310
tt0092880	6.8	184
tt0092884	6	295
tt0092890	7	197346
tt0092896	5.2	241
tt0092897	5	1995
tt0092900	4.8	130
tt0092901	6.3	178
tt0092904	6.6	1141
tt0092905	7.6	582
tt0092906	6.3	9296
tt0092907	5.9	203
tt0092908	4.9	200
tt0092910	4.5	1110
tt0092921	4.8	203
tt0092922	5.4	903
tt0092925	6	31238
tt0092926	2.9	172
tt0092929	7.2	7904
tt0092930	7.4	279
tt0092931	6.4	340
tt0092933	5.8	1219
tt0092934	6.9	801
tt0092944	6	1224
tt0092954	4.7	715
tt0092955	6.9	241
tt0092962	3.3	827
tt0092964	5	174
tt0092965	7.7	113212
tt0092966	6.3	230
tt0092967	5.7	590
tt0092969	6.3	717
tt0092972	6.2	4798
tt0092974	5.5	10673
tt0092982	7.1	402
tt0092983	6.3	1036
tt0092987	5.7	263
tt0092991	7.8	144650
tt0092992	3.6	524
tt0092995	5.7	1006
tt0092997	6.7	6016
tt0093002	4.8	169
tt0093004	7.4	1970
tt0093006	6.7	1213
tt0093010	6.9	74368
tt0093011	5.4	3251
tt0093027	4.6	276
tt0093028	2.8	271
tt0093029	6.2	2982
tt0093031	6.1	181
tt0093036	5.8	9151
tt0093041	4.4	279
tt0093042	4.2	331
tt0093043	5.7	1550
tt0093044	6.6	8686
tt0093049	5	160
tt0093050	6.2	147
tt0093051	6.2	2112
tt0093055	6.6	140
tt0093056	6.1	284
tt0093057	4.8	187
tt0093058	8.3	658175
tt0093059	6.5	153
tt0093067	6.8	653
tt0093073	6.4	5016
tt0093075	6.1	14771
tt0093077	6.5	428
tt0093087	6.8	231
tt0093088	3.6	322
tt0093090	4.9	2091
tt0093091	4.6	4253
tt0093092	5.7	746
tt0093093	7.1	1895
tt0093098	2.7	385
tt0093101	6.6	211
tt0093103	6.1	484
tt0093104	6.7	1504
tt0093105	7.3	123551
tt0093106	5.8	482
tt0093107	4.3	119
tt0093111	7.3	1452
tt0093113	5.5	1051
tt0093115	4.7	512
tt0093116	5.4	236
tt0093117	6.3	362
tt0093118	6.6	130
tt0093119	3.5	385
tt0093120	6.5	447
tt0093127	6.6	302
tt0093132	8.1	4546
tt0093133	6.8	444
tt0093137	6.7	23354
tt0093139	7	1819
tt0093142	3.1	971
tt0093143	6.2	893
tt0093144	6.8	997
tt0093145	5.8	534
tt0093146	4.9	3564
tt0093148	6	30666
tt0093158	3	289
tt0093160	4.6	513
tt0093163	4.5	411
tt0093164	5.6	1778
tt0093165	5.2	124
tt0093169	6.9	1738
tt0093170	6.1	5730
tt0093171	5.5	5103
tt0093175	5.4	3069
tt0093176	5.7	5093
tt0093177	7	100548
tt0093178	6.3	572
tt0093182	6.3	255
tt0093185	7	16772
tt0093186	6.5	3195
tt0093191	8	62968
tt0093194	5.5	224
tt0093199	6.9	115
tt0093200	7	4866
tt0093201	4.2	697
tt0093204	4.5	123
tt0093206	7.4	7765
tt0093207	7.3	4722
tt0093209	7.3	12196
tt0093214	2.3	233
tt0093215	5.9	3350
tt0093217	4.3	215
tt0093220	5.4	9928
tt0093223	7.3	20262
tt0093225	7.1	2073
tt0093227	3.4	4310
tt0093229	6.6	1281
tt0093231	4.7	1220
tt0093232	5.9	661
tt0093235	7	766
tt0093238	4.6	692
tt0093239	6.7	1381
tt0093240	4.4	455
tt0093251	6.3	169
tt0093253	6.2	876
tt0093255	6.4	322
tt0093258	7.4	1987
tt0093260	6.8	53141
tt0093261	6.3	235
tt0093266	4.2	429
tt0093267	7	2339
tt0093268	4	319
tt0093270	5	181
tt0093272	3.2	189
tt0093274	6	562
tt0093276	3	702
tt0093277	6.7	8227
tt0093278	4.4	10110
tt0093284	6.7	491
tt0093286	4.8	1694
tt0093290	6.5	305
tt0093291	7	392
tt0093293	6.7	137
tt0093295	7.2	617
tt0093296	4.3	334
tt0093300	3	40392
tt0093304	7.3	2341
tt0093305	6.3	525
tt0093306	6.2	552
tt0093309	6.5	117
tt0093311	6.1	318
tt0093315	3.8	648
tt0093318	4.6	208
tt0093323	5.3	102
tt0093333	6.5	342
tt0093334	4.9	450
tt0093335	4.7	109
tt0093336	7.1	765
tt0093338	6.2	202
tt0093340	4.5	173
tt0093341	6.9	207
tt0093342	8.1	9947
tt0093345	5	123
tt0093346	5.1	710
tt0093347	5.4	872
tt0093348	6.8	131
tt0093349	5.7	1185
tt0093351	4	602
tt0093354	6.2	207
tt0093367	6	253
tt0093368	4.2	155
tt0093370	7.2	219
tt0093371	6.9	1016
tt0093378	6.9	27891
tt0093379	5.9	841
tt0093383	6.8	141
tt0093389	7.7	91839
tt0093393	6.7	1150
tt0093402	6.3	653
tt0093403	6.3	264
tt0093405	2.2	7816
tt0093406	4.9	270
tt0093407	6.5	17886
tt0093409	7.6	232381
tt0093411	4.4	280
tt0093412	7.1	10531
tt0093415	5.6	2499
tt0093416	6.9	1558
tt0093418	5.2	5529
tt0093419	5.9	315
tt0093422	6.7	471
tt0093424	5.2	789
tt0093426	7.7	1490
tt0093428	6.7	86829
tt0093429	6.5	161
tt0093431	7	899
tt0093435	7.1	5788
tt0093437	7.3	120711
tt0093443	5.2	494
tt0093447	5.5	119
tt0093453	7.2	511
tt0093454	6.5	200
tt0093456	3.5	378
tt0093458	6.7	476
tt0093460	6	248
tt0093466	7.1	241
tt0093467	6.5	3063
tt0093468	5.6	1519
tt0093474	5	184
tt0093476	5.6	3177
tt0093477	5.4	2433
tt0093481	5.4	199
tt0093483	5.8	2572
tt0093489	5.9	1745
tt0093491	4.4	268
tt0093493	5.9	28546
tt0093497	7.2	244
tt0093502	7.2	1650
tt0093504	5.2	260
tt0093505	6.9	1185
tt0093506	4.7	310
tt0093507	5.4	36115
tt0093512	7.7	15717
tt0093516	3.6	2213
tt0093522	6.2	291
tt0093523	6.7	132
tt0093524	6.7	1130
tt0093525	4.5	128
tt0093531	6.9	179
tt0093532	6.4	122
tt0093533	4.3	152
tt0093535	4	186
tt0093539	5.2	363
tt0093543	6.4	5005
tt0093546	5.9	1810
tt0093550	4.5	137
tt0093556	6.1	199
tt0093557	6.3	100
tt0093560	7.1	27232
tt0093561	5.2	255
tt0093562	6.9	1312
tt0093563	3.5	270
tt0093565	7.1	48440
tt0093566	7.2	310
tt0093567	5.7	886
tt0093569	5.9	336
tt0093575	5.8	133
tt0093577	6.6	100
tt0093578	7.8	13689
tt0093582	4	1312
tt0093589	4.7	1155
tt0093591	4.9	100
tt0093593	7.3	2291
tt0093595	6.2	232
tt0093596	5.6	3719
tt0093599	6.8	115
tt0093603	8.6	15166
tt0093605	7	32855
tt0093607	7.9	353
tt0093608	5.1	8205
tt0093614	4	197
tt0093617	5.7	403
tt0093621	5.1	203
tt0093624	6.2	13179
tt0093626	4.2	1043
tt0093628	5.1	1066
tt0093629	6.6	68794
tt0093633	7.1	657
tt0093634	5.9	788
tt0093637	3.5	114
tt0093638	6.1	4140
tt0093639	4.2	118
tt0093640	7.1	34513
tt0093641	6.4	138
tt0093645	5.9	403
tt0093648	6.5	2301
tt0093650	5.9	251
tt0093651	6.7	143
tt0093654	5.8	405
tt0093655	6.1	226
tt0093658	4.8	412
tt0093660	6.6	5781
tt0093663	2.4	163
tt0093664	7.4	2857
tt0093665	6.7	183
tt0093667	5.8	202
tt0093668	7.2	4799
tt0093670	4.7	125
tt0093671	4.2	202
tt0093674	6.4	135
tt0093676	4.1	520
tt0093677	7	14369
tt0093683	6.7	781
tt0093692	5.8	49281
tt0093693	6.9	51290
tt0093702	4.4	276
tt0093708	5.5	104
tt0093709	6.5	605
tt0093712	6.7	140
tt0093713	7.8	9954
tt0093714	4.3	424
tt0093720	7.8	191
tt0093727	6.4	1334
tt0093731	3.7	727
tt0093733	7.2	251
tt0093737	5.3	6339
tt0093741	4.2	197
tt0093743	6.8	534
tt0093744	6	3890
tt0093747	4.9	123
tt0093748	7.6	119337
tt0093752	6.2	134
tt0093754	8.4	3827
tt0093756	5	39583
tt0093763	5.9	291
tt0093765	6.2	520
tt0093769	6.8	236
tt0093771	6.3	4538
tt0093772	7.1	158
tt0093773	7.8	364725
tt0093775	2.7	204
tt0093776	7.3	5476
tt0093777	6.7	36120
tt0093778	3.4	151
tt0093779	8.1	385237
tt0093780	6.3	8704
tt0093784	5.5	129
tt0093786	7.1	276
tt0093789	4.9	151
tt0093790	3.9	374
tt0093791	7	732
tt0093793	6.1	9991
tt0093797	6.6	125
tt0093798	6.3	141
tt0093800	5.9	1071
tt0093818	7.5	30903
tt0093820	5.6	678
tt0093821	4.2	362
tt0093822	7.3	124392
tt0093827	6.5	120
tt0093828	6.2	3721
tt0093831	5.7	368
tt0093833	4.3	2877
tt0093840	5.9	905
tt0093843	5.7	782
tt0093845	7	304
tt0093854	4.3	2837
tt0093855	4.4	3326
tt0093857	5.2	13131
tt0093863	4.8	128
tt0093864	4.8	598
tt0093869	5	410
tt0093870	7.5	228279
tt0093872	2.3	1588
tt0093873	4.1	1500
tt0093876	5.6	503
tt0093881	5.8	1180
tt0093886	6.6	40058
tt0093891	5.6	542
tt0093894	6.7	138785
tt0093895	5.1	160
tt0093896	7.1	649
tt0093898	5.7	1322
tt0093903	4.6	101
tt0093908	4.2	141
tt0093910	4.3	311
tt0093912	5.1	155
tt0093913	6.6	1340
tt0093917	6.6	121
tt0093919	4.5	135
tt0093922	6.3	102
tt0093932	4.2	133
tt0093936	6.5	28946
tt0093940	6.5	8914
tt0093944	7	360
tt0093949	6.3	1816
tt0093952	7	469
tt0093957	7	178
tt0093964	6.8	1148
tt0093966	5.4	4564
tt0093968	7.2	389
tt0093969	5.6	2087
tt0093974	3.7	5837
tt0093978	7.5	8613
tt0093980	5.4	786
tt0093983	4.6	456
tt0093985	6.2	168
tt0093986	5.3	1323
tt0093987	4.1	110
tt0093990	5.4	1747
tt0093991	4.5	1212
tt0093993	6.2	437
tt0093995	5.2	4120
tt0093996	4.6	4443
tt0093999	6.8	696
tt0094002	6.1	605
tt0094003	6.6	321
tt0094005	5.5	139
tt0094006	7.1	27065
tt0094007	5.8	351
tt0094008	6.1	9217
tt0094011	6.8	2873
tt0094012	7.1	168749
tt0094015	4.1	321
tt0094020	6	854
tt0094021	4.8	1019
tt0094025	6.6	23011
tt0094027	7.3	16218
tt0094031	6.7	227
tt0094033	5.2	4535
tt0094034	4.9	510
tt0094035	6.8	12748
tt0094037	4.2	1180
tt0094038	5.8	144
tt0094048	5.8	2226
tt0094050	5.4	358
tt0094056	6.4	2700
tt0094057	6.1	8938
tt0094058	6	135
tt0094059	5.3	635
tt0094060	4.7	132
tt0094061	4.9	1069
tt0094062	4.2	168
tt0094065	5.3	113
tt0094068	4.7	288
tt0094070	5.6	703
tt0094071	4.8	218
tt0094072	6.6	17026
tt0094074	3.7	42146
tt0094076	7.3	788
tt0094077	3.7	5130
tt0094078	5.4	815
tt0094080	4.2	134
tt0094082	6.6	9041
tt0094086	6	232
tt0094087	4	229
tt0094091	7	108
tt0094092	6.4	115
tt0094094	6.2	106
tt0094097	7.4	915
tt0094100	6.3	469
tt0094101	5.2	267
tt0094105	7.1	909
tt0094108	5.1	184
tt0094118	3.4	10416
tt0094122	4.4	280
tt0094123	4.6	172
tt0094124	5	268
tt0094125	4.3	150
tt0094126	6.3	130
tt0094131	4.9	447
tt0094134	5.6	147
tt0094137	6	46737
tt0094138	7.2	10711
tt0094140	5.4	960
tt0094142	6.3	32873
tt0094144	5.4	140
tt0094146	6.6	415
tt0094148	5.4	496
tt0094150	6	118
tt0094152	4.3	839
tt0094155	6.6	7742
tt0094159	6	188
tt0094160	4.8	124
tt0094164	5.6	112
tt0094167	4.1	470
tt0094169	5	1192
tt0094172	5.3	123
tt0094176	6.9	298
tt0094183	6.3	225
tt0094187	5.5	108
tt0094188	4.3	321
tt0094201	5.7	237
tt0094208	5.8	517
tt0094210	7.2	657
tt0094215	4.9	313
tt0094217	4.2	147
tt0094218	6.3	224
tt0094226	7.9	272868
tt0094229	6.8	420
tt0094233	5.5	845
tt0094237	4.1	298
tt0094241	5.8	140
tt0094242	7.7	957
tt0094248	6.3	191
tt0094255	4.8	220
tt0094260	6.2	109
tt0094263	6.9	476
tt0094264	4.6	223
tt0094265	6	154
tt0094269	7.3	365
tt0094271	2.8	933
tt0094274	3	160
tt0094280	6	219
tt0094284	4.8	102
tt0094288	4.8	1337
tt0094291	7.4	140858
tt0094293	6	4342
tt0094294	2.8	160
tt0094298	3.5	474
tt0094299	5.7	101
tt0094304	6	777
tt0094315	7.3	4205
tt0094317	6.3	2530
tt0094318	6.2	4942
tt0094320	6.2	1925
tt0094321	4.8	9315
tt0094323	4.4	129
tt0094325	5.3	547
tt0094328	6.2	135
tt0094331	6.8	2546
tt0094332	6.5	60564
tt0094336	7.7	39430
tt0094347	7.3	1930
tt0094348	7.5	108
tt0094350	5.9	129
tt0094351	6.5	850
tt0094356	6.5	475
tt0094357	7.3	9067
tt0094361	3.5	229
tt0094369	7.8	763
tt0094370	6.9	252
tt0094371	7.5	540
tt0094374	7	1115
tt0094375	6.4	713
tt0094376	5.6	175
tt0094382	6.8	356
tt0094383	4.2	946
tt0094384	2.7	479
tt0094385	4.9	112
tt0094387	6.7	210
tt0094393	6.4	190
tt0094395	4.2	536
tt0094397	6.3	150
tt0094405	6.7	480
tt0094407	7.5	3248
tt0094591	4.8	431
tt0094593	5.8	4161
tt0094594	5.8	3507
tt0094595	6.8	223
tt0094596	6	1129
tt0094597	5.2	4586
tt0094599	5.1	237
tt0094602	6	28084
tt0094606	6.8	14513
tt0094607	5	139
tt0094608	7.1	31000
tt0094612	5.5	9888
tt0094618	4.3	116
tt0094620	4.1	2140
tt0094621	7.7	1211
tt0094625	8	159560
tt0094627	5.5	805
tt0094631	6.3	13898
tt0094632	3.9	331
tt0094637	5.7	228
tt0094641	7.5	3193
tt0094642	5.9	3121
tt0094643	5.1	114
tt0094644	4.3	165
tt0094645	5.3	142
tt0094646	5.8	100
tt0094654	5.7	137
tt0094655	3.8	133
tt0094656	5	596
tt0094661	5.7	185
tt0094663	7.3	12642
tt0094667	7	3633
tt0094669	6.2	3741
tt0094671	4.8	497
tt0094675	7.5	5932
tt0094676	4.6	152
tt0094678	4.7	5948
tt0094680	5.3	126
tt0094681	7.4	1660
tt0094683	7.8	2288
tt0094693	4	161
tt0094694	5.9	415
tt0094695	6.3	334
tt0094701	5.7	3306
tt0094705	6.3	701
tt0094709	7	889
tt0094712	6.5	7834
tt0094713	6.9	1831
tt0094714	4.6	245
tt0094715	7	22834
tt0094716	7.3	8600
tt0094717	6	172
tt0094720	5.2	147
tt0094721	7.5	251894
tt0094730	5.8	1888
tt0094731	6.3	5441
tt0094734	3.7	540
tt0094737	7.3	193630
tt0094738	6.8	313
tt0094739	6.5	11879
tt0094744	5.1	8564
tt0094746	6.6	14048
tt0094747	7.2	11174
tt0094748	7.1	102
tt0094750	3.9	6476
tt0094752	5	1315
tt0094759	3.3	284
tt0094761	6.5	30974
tt0094762	4.4	126
tt0094764	6.5	6225
tt0094765	4.3	627
tt0094768	5.2	468
tt0094769	4.3	131
tt0094770	5.5	164
tt0094772	4.9	111
tt0094773	7.4	511
tt0094774	6.5	149
tt0094781	5.7	105
tt0094783	6.1	1917
tt0094786	5.9	180
tt0094787	6.3	247
tt0094792	4.9	5650
tt0094793	6.6	9253
tt0094794	5.4	1731
tt0094812	7.1	46819
tt0094813	5.1	1213
tt0094816	6.4	403
tt0094819	5.8	3216
tt0094820	3.7	219
tt0094822	6.2	246
tt0094824	3.8	14469
tt0094827	5.3	544
tt0094828	7.3	6044
tt0094833	7.2	434
tt0094834	4.8	2518
tt0094835	4.1	334
tt0094837	5.8	384
tt0094838	6.7	100
tt0094839	6.9	538
tt0094841	6.7	212
tt0094842	5.9	237
tt0094843	4.2	483
tt0094844	3.9	105
tt0094846	5	3671
tt0094849	6.9	666
tt0094850	5.1	1801
tt0094852	6	150
tt0094854	6.5	335
tt0094860	6.2	6638
tt0094862	6.6	85277
tt0094868	7.3	2649
tt0094871	5.6	734
tt0094872	6.1	641
tt0094882	6.3	2083
tt0094884	6.7	5502
tt0094886	5.6	4260
tt0094888	7	6950
tt0094889	5.9	77870
tt0094890	5.5	15118
tt0094894	6.8	23745
tt0094896	5	253
tt0094898	7	160374
tt0094899	4.9	334
tt0094900	5.1	184
tt0094901	7.2	1955
tt0094907	5.8	422
tt0094910	5.8	4520
tt0094912	5.5	103
tt0094918	4.9	450
tt0094919	5.5	13541
tt0094921	6.9	3532
tt0094923	6.2	940
tt0094924	6.9	9027
tt0094927	5.4	110
tt0094929	4.9	1175
tt0094930	5.4	256
tt0094931	3.8	156
tt0094932	5.1	302
tt0094933	6.2	9313
tt0094934	6.5	427
tt0094935	6.8	369
tt0094939	7.2	2092
tt0094940	4.7	230
tt0094942	5.9	324
tt0094946	3.7	399
tt0094947	7.6	63354
tt0094948	4.3	152
tt0094950	3.9	140
tt0094955	5.9	329
tt0094957	4.4	350
tt0094958	6.6	527
tt0094959	7.4	686
tt0094960	4.9	102
tt0094961	6.1	6587
tt0094962	5.1	2864
tt0094963	6.3	39772
tt0094964	7.3	40003
tt0094969	4.7	330
tt0094975	3.7	101
tt0094976	3	298
tt0094979	6.2	902
tt0094981	4.6	110
tt0094992	5.7	101
tt0094993	6.3	105
tt0094996	4	107
tt0094997	4.5	1164
tt0094998	4.7	514
tt0095002	3.9	161
tt0095005	4.8	604
tt0095008	5.8	189
tt0095012	7.1	1689
tt0095015	5.7	105
tt0095016	8.2	767893
tt0095031	7.4	63295
tt0095036	5.7	624
tt0095037	7.4	3595
tt0095040	7.1	909
tt0095042	7.2	174
tt0095043	3.9	226
tt0095047	4.6	242
tt0095048	6.7	127
tt0095050	7.1	2622
tt0095051	6.8	108
tt0095053	6.4	509
tt0095055	7.4	588
tt0095060	4.5	844
tt0095063	5.5	638
tt0095064	4.3	126
tt0095066	6.2	200
tt0095067	4.9	349
tt0095071	7	184
tt0095082	7.2	18352
tt0095084	5.8	113
tt0095086	7.7	824
tt0095088	6.6	13044
tt0095090	3.4	100
tt0095094	3.1	666
tt0095097	7.1	119
tt0095098	5.4	466
tt0095100	4.4	128
tt0095107	5.7	9803
tt0095111	7.7	662
tt0095115	6.5	203
tt0095117	5.7	316
tt0095119	6.2	2897
tt0095120	4.9	670
tt0095122	4.4	153
tt0095124	6.9	124
tt0095125	6	1223
tt0095126	4.9	502
tt0095134	6.1	1614
tt0095135	4.9	603
tt0095140	3.5	254
tt0095143	4.7	179
tt0095145	5.5	2870
tt0095150	5.6	119
tt0095159	7.5	129476
tt0095162	6.1	167
tt0095163	6.6	126
tt0095165	5.7	133
tt0095167	7.4	330
tt0095169	6	4253
tt0095173	3.6	257
tt0095174	6.9	48334
tt0095175	4.2	286
tt0095177	5	364
tt0095178	5	1684
tt0095179	5.3	31461
tt0095182	6.6	645
tt0095183	6.4	473
tt0095184	5.5	234
tt0095186	5.7	631
tt0095187	4.6	169
tt0095188	6.2	19155
tt0095189	4.8	510
tt0095194	3.4	230
tt0095198	4.7	544
tt0095204	6.1	195
tt0095208	5.9	142
tt0095210	6.6	124
tt0095215	5.4	1218
tt0095217	6.9	1697
tt0095222	3.7	382
tt0095233	4.6	144
tt0095236	6.1	154
tt0095238	5.8	1475
tt0095239	6.6	135
tt0095241	3.3	1649
tt0095243	7	23566
tt0095244	7.5	1652
tt0095250	7.6	47318
tt0095253	6.7	38513
tt0095255	5.1	213
tt0095256	4.4	856
tt0095262	7.4	1180
tt0095264	6.5	168
tt0095270	6.9	19438
tt0095271	5.9	42355
tt0095274	6.7	1796
tt0095275	6.3	365
tt0095276	7.2	1538
tt0095278	5.3	108
tt0095280	5.8	438
tt0095285	4.9	107
tt0095286	5.4	1125
tt0095288	5.7	1188
tt0095294	6.5	40753
tt0095295	6.9	386
tt0095296	5.3	3303
tt0095298	6.2	207
tt0095299	5.3	1281
tt0095300	5.4	132
tt0095302	7.4	4324
tt0095303	5.3	347
tt0095304	5.8	8421
tt0095305	7	785
tt0095311	5.6	476
tt0095312	5.3	2804
tt0095313	4.2	408
tt0095314	2.6	142
tt0095316	5.9	2209
tt0095319	4.6	332
tt0095326	4.5	3011
tt0095327	8.5	225438
tt0095332	4.4	542
tt0095333	6.1	2105
tt0095336	6	143
tt0095337	6.4	309
tt0095342	4.1	109
tt0095346	6.4	775
tt0095348	6.6	12073
tt0095349	7.2	230
tt0095350	4.3	472
tt0095354	6	375
tt0095357	4.3	870
tt0095362	6.4	725
tt0095363	3.6	109
tt0095364	5.9	214
tt0095372	4.2	338
tt0095381	5	525
tt0095382	3.8	4615
tt0095384	5.6	624
tt0095385	5.9	704
tt0095386	7.1	1942
tt0095389	5.9	2602
tt0095390	4.7	123
tt0095394	6.9	152
tt0095396	7.2	643
tt0095400	5	150
tt0095403	7.1	16844
tt0095404	5.6	148
tt0095406	6.5	144
tt0095409	4.6	6020
tt0095414	5.4	156
tt0095415	5.8	682
tt0095417	5.5	197
tt0095419	6.1	255
tt0095421	5.5	327
tt0095423	4.5	148
tt0095426	6.3	180
tt0095428	5.5	919
tt0095433	7.1	362
tt0095438	5.2	101
tt0095440	4.8	169
tt0095441	7.9	1916
tt0095444	6.2	32095
tt0095445	5.7	244
tt0095446	4.2	228
tt0095448	7.4	422
tt0095450	7.1	275
tt0095452	7.4	2636
tt0095454	5.5	1458
tt0095456	5.3	524
tt0095463	7	196
tt0095464	7	101
tt0095467	8.2	18757
tt0095468	8.1	16573
tt0095471	7.2	237
tt0095472	6.3	154
tt0095473	6.3	821
tt0095475	7.8	4911
tt0095483	5.6	1483
tt0095484	6.7	6096
tt0095488	5.9	9808
tt0095489	7.4	78406
tt0095491	7	1503
tt0095496	5.1	1007
tt0095497	7.5	51031
tt0095511	7.2	1511
tt0095512	7.7	665
tt0095513	7.2	1546
tt0095519	6.4	17846
tt0095525	7.1	4195
tt0095527	6.7	139
tt0095530	7.3	1003
tt0095532	6	4884
tt0095533	6.4	109
tt0095539	4.4	248
tt0095542	6	866
tt0095543	6.1	109
tt0095545	6.6	443
tt0095556	4.6	327
tt0095557	4.2	359
tt0095559	6.1	215
tt0095560	3.4	11205
tt0095562	6.2	384
tt0095564	6.7	1302
tt0095565	5.4	441
tt0095567	6.8	487
tt0095574	7	1693
tt0095579	6.7	942
tt0095582	5	118
tt0095583	6	13621
tt0095587	6.9	152
tt0095593	6.2	15755
